,Age,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,PrevAttempts,Outcome,CarInsurance,Duration,age_group,duration_status,Month,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed
2109,58,1,1,0,0,0,0,1,26,may,2,0,0,0,169.0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1
2110,43,2,3,0,0,1,0,1,3,jun,1,1,2,1,187.0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2111,24,0,1,0,0,0,0,1,13,nov,2,3,0,1,256.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
2112,41,0,3,0,0,1,1,1,29,may,1,0,0,0,135.0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2114,82,1,1,0,0,0,0,0,22,apr,3,0,0,0,195.0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0
2117,43,2,1,0,0,0,0,1,2,feb,1,0,0,1,430.0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0
2118,26,1,1,0,0,1,0,1,16,may,3,0,0,1,1143.0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0
2119,28,1,1,0,0,1,0,1,28,may,1,0,0,0,206.0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2120,32,1,2,0,0,1,0,1,2,jun,4,0,0,1,777.0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0
2121,43,1,1,0,1,0,0,1,25,aug,2,4,1,1,291.0,2,0,8,0,0,0,0,0,0,0,0,1,0,0,0
2123,43,2,3,0,0,0,0,1,14,may,2,0,0,0,279.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2124,32,1,2,0,0,1,0,1,9,may,3,0,0,0,21.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2126,37,1,1,0,0,1,1,1,2,jun,6,0,0,0,317.0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0
2127,44,1,1,0,1,1,0,1,30,jul,2,0,0,0,133.0,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0
2128,27,0,3,0,0,1,0,1,5,jun,3,0,0,1,590.0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0
2129,35,1,2,0,0,1,0,1,29,jan,1,0,0,0,136.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2130,29,0,3,0,0,1,0,1,30,may,2,0,0,1,1500.0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0
2131,24,0,1,0,0,0,0,1,9,nov,1,1,0,1,263.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0
2132,36,1,1,0,0,1,1,1,18,jul,6,0,0,0,728.0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0
2134,29,1,2,0,0,1,1,1,17,apr,3,1,0,0,202.0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
2135,23,0,1,0,0,1,0,1,18,may,1,0,0,0,68.0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
2136,25,0,3,0,1,0,0,1,3,feb,1,0,0,0,207.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2137,56,0,1,0,0,1,0,1,20,nov,8,0,0,0,367.0,3,1,11,0,0,0,0,0,0,0,0,0,0,1,0
2138,45,1,1,0,1,0,1,1,20,nov,3,0,0,0,48.0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0
2139,31,0,1,0,0,1,0,1,7,may,1,0,0,0,462.0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
2140,53,1,1,0,0,1,0,1,7,may,1,1,0,0,66.0,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2142,56,1,1,0,0,0,0,1,7,aug,2,0,0,0,59.0,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0
2143,38,1,1,0,0,1,0,1,18,may,8,3,1,0,32.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2144,57,1,1,0,0,1,0,1,2,feb,2,3,2,0,87.0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2147,47,2,1,0,3,0,0,1,19,jun,4,0,0,0,282.0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0
2148,40,1,1,0,1,1,0,1,2,jun,6,0,0,1,605.0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1
2149,43,2,1,0,0,1,0,1,4,jun,2,0,0,0,406.0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0
2150,60,1,1,0,0,0,0,1,2,feb,1,0,0,0,421.0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0
2151,32,1,3,0,0,1,0,1,19,nov,3,0,0,0,278.0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0
2152,34,0,1,0,0,1,0,1,6,feb,2,6,0,0,154.0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2153,25,1,3,0,0,1,0,1,21,jul,4,0,0,1,857.0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0
2154,30,0,3,0,0,0,0,1,11,oct,3,6,1,1,463.0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0
2155,31,1,1,0,0,1,0,1,19,may,1,0,0,0,265.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2156,39,1,1,0,0,1,0,1,20,may,1,0,0,0,216.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2157,37,1,1,0,0,1,0,1,5,jun,1,0,0,0,42.0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0
2158,31,1,3,0,0,0,0,1,28,aug,5,0,0,0,110.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2159,43,0,2,0,0,1,0,1,13,may,1,0,0,1,902.0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,0
2164,36,2,1,0,0,1,0,1,29,jan,1,1,0,0,391.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2165,33,1,1,0,0,1,0,1,18,may,3,0,0,0,312.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2166,39,1,1,0,0,1,1,1,7,may,4,3,0,0,93.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2167,53,1,2,0,0,1,0,0,25,jul,5,0,0,0,702.0,3,1,7,0,0,0,0,0,0,1,0,0,0,0,0
2168,55,1,1,0,1,0,0,1,12,aug,1,5,1,1,265.0,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0
2170,60,1,3,0,1,0,0,1,5,feb,2,0,0,1,230.0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2172,57,1,1,0,0,1,0,1,9,jul,1,0,0,0,1272.0,3,1,7,0,0,0,0,0,0,0,0,0,0,1,0
2173,54,0,1,0,0,0,0,1,12,nov,1,0,0,1,241.0,3,0,11,0,0,0,0,1,0,0,0,0,0,0,0
2174,32,0,1,0,0,1,0,1,18,nov,1,0,0,0,61.0,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0
2175,43,1,2,0,0,0,0,1,12,aug,2,0,0,0,121.0,2,0,8,0,0,0,0,1,0,0,0,0,0,0,0
2176,49,1,1,0,0,0,0,1,31,jul,5,0,0,0,81.0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0
2178,48,1,1,0,0,1,0,1,14,may,1,0,0,0,105.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2180,52,2,1,0,0,1,0,1,19,nov,1,2,0,0,559.0,3,1,11,0,0,0,0,0,0,0,1,0,0,0,0
2181,26,0,1,0,0,1,0,1,15,may,1,4,0,0,106.0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2182,76,2,2,0,0,0,0,0,15,apr,3,0,0,1,170.0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0
2183,62,1,3,0,1,1,0,1,14,sep,1,7,1,1,211.0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0
2184,36,0,2,0,0,1,0,1,29,may,9,0,0,0,141.0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0
2185,43,1,3,0,0,0,0,1,5,aug,2,0,0,0,203.0,2,0,8,0,0,0,0,0,0,0,0,0,0,1,0
2186,27,0,1,0,0,1,0,1,16,may,1,0,0,0,326.0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2187,27,0,1,0,0,0,0,1,4,jun,1,0,0,1,182.0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
2188,46,2,1,0,0,1,0,1,29,jan,1,2,0,0,1026.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2189,39,0,1,0,0,0,0,1,29,aug,2,0,0,0,70.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2190,35,0,3,0,1,0,0,1,14,apr,8,2,1,1,133.0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2191,27,0,3,0,0,0,0,0,2,mar,3,1,2,1,187.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
2193,32,1,1,0,0,0,1,1,7,may,3,0,0,1,292.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2194,42,1,1,0,0,1,0,1,3,feb,5,0,0,0,13.0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
2195,32,0,1,0,0,1,0,1,18,may,1,8,0,1,442.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0
2196,34,0,1,0,0,0,0,1,22,jul,2,0,0,0,257.0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0
2197,36,0,1,0,0,1,0,1,16,nov,1,0,0,1,270.0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0
2198,67,2,1,0,0,0,0,1,3,nov,1,0,0,1,537.0,4,1,11,0,0,0,0,0,0,1,0,0,0,0,0
2199,48,1,2,0,0,1,0,1,31,jul,7,0,0,0,114.0,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0
2200,47,1,1,0,0,1,0,0,18,nov,3,8,2,0,195.0,2,0,11,0,0,0,0,0,0,0,0,0,0,1,0
2202,38,1,3,0,0,1,0,1,21,may,2,0,0,0,164.0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2204,54,0,1,0,0,0,0,1,17,nov,2,0,0,1,696.0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,1
2205,49,1,1,0,0,0,0,1,5,jun,1,0,0,1,1543.0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0
2206,33,1,1,0,0,0,0,1,17,apr,1,0,0,1,108.0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
2207,53,2,3,1,0,0,0,1,20,nov,3,0,0,0,75.0,3,0,11,0,0,0,0,0,0,0,1,0,0,0,0
2208,25,0,2,0,1,0,0,1,10,jul,3,0,0,1,1499.0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0
2209,54,1,1,0,2,0,0,1,27,may,1,0,0,1,820.0,3,1,5,0,0,0,0,0,0,1,0,0,0,0,0
2210,37,2,3,0,0,1,0,1,19,may,2,0,0,1,1622.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
2212,60,2,1,0,0,0,0,1,30,jul,5,0,0,1,441.0,3,1,7,0,0,0,0,0,0,1,0,0,0,0,0
2213,26,0,1,0,0,1,0,1,5,feb,2,1,2,0,401.0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
2214,60,1,1,0,1,0,0,1,13,mar,2,0,0,1,296.0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0
2215,36,0,3,0,0,0,0,1,17,aug,1,0,0,1,220.0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0
2216,48,1,3,0,0,0,0,1,3,dec,1,3,1,1,155.0,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0
2217,29,1,3,0,3,0,0,1,15,apr,1,1,0,0,437.0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0
2219,38,1,2,0,1,1,0,1,17,jun,3,19,2,0,101.0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0
2220,37,0,1,0,1,0,0,0,27,apr,2,3,2,1,426.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
2221,45,0,3,0,0,0,0,1,7,sep,2,3,0,1,800.0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,0
2222,30,0,1,0,0,0,0,1,30,apr,1,1,1,1,437.0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0
2223,69,1,3,0,0,0,0,0,5,feb,3,0,0,1,128.0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2224,30,1,1,0,1,0,0,1,20,nov,1,0,0,1,1035.0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,0
2225,53,1,2,0,1,1,0,1,17,apr,1,0,0,0,557.0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0
2226,45,1,1,0,1,0,0,1,11,jun,1,0,0,0,442.0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0
2227,40,0,3,0,0,1,0,1,30,jan,3,0,0,0,182.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2228,46,1,3,0,2,1,1,1,18,nov,1,2,0,0,50.0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0
2230,50,1,2,0,0,1,0,1,4,jun,3,0,0,0,170.0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0
2231,32,0,3,0,0,1,0,1,25,may,2,4,0,1,414.0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0
2233,37,1,2,0,2,1,0,1,16,jun,3,0,0,0,265.0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0
2234,66,1,2,0,0,0,0,0,14,oct,2,0,0,1,290.0,4,0,10,0,0,0,0,1,0,0,0,0,0,0,0
2235,33,0,1,0,1,1,0,1,21,nov,2,0,0,0,11.0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0
2236,38,2,2,0,0,1,1,1,29,may,3,0,0,0,118.0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2238,28,0,1,0,0,1,0,1,12,may,1,1,2,0,246.0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2239,34,2,1,0,0,1,0,1,8,may,2,0,0,0,136.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2242,43,1,3,0,0,1,0,1,16,apr,1,0,0,1,453.0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0
2243,58,1,3,0,0,0,0,0,11,mar,2,1,0,0,78.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2245,35,1,1,0,0,1,1,1,14,may,5,0,0,0,208.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2246,26,0,3,0,2,0,0,1,28,jan,2,0,0,0,104.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2247,27,0,1,0,0,0,0,1,11,jun,9,0,0,0,240.0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
2248,35,1,1,0,1,1,0,1,11,aug,2,5,1,1,765.0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0
2249,37,1,3,0,0,0,0,1,2,mar,1,1,1,1,229.0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2250,72,1,1,0,0,0,0,1,16,dec,2,0,0,1,546.0,4,1,12,0,0,0,0,0,0,1,0,0,0,0,0
2251,57,1,2,0,1,0,0,1,17,jun,1,0,0,0,129.0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0
2253,38,0,3,0,0,0,0,1,11,aug,3,0,0,0,176.0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0
2255,45,1,1,0,0,0,0,1,19,nov,1,2,0,0,180.0,2,0,11,0,0,0,0,0,0,0,1,0,0,0,0
2256,60,1,3,0,0,0,0,1,31,aug,5,3,2,1,415.0,3,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2258,33,0,1,0,0,1,1,1,17,apr,3,2,0,0,544.0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0
2261,41,0,3,0,0,0,0,0,9,nov,1,2,1,1,394.0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,1
2262,38,0,1,0,0,1,0,1,8,may,1,2,0,0,86.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2263,35,0,3,0,2,1,0,1,8,jun,1,0,0,1,380.0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0
2264,33,1,3,0,1,0,0,1,28,jan,1,3,1,1,202.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2266,49,0,1,0,3,0,0,1,30,apr,2,0,0,1,618.0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0
2268,25,0,1,0,0,1,0,1,15,may,1,3,0,1,832.0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0
2271,35,0,1,0,0,1,0,1,13,may,2,0,0,0,1309.0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
2272,39,2,1,0,0,1,0,1,15,may,5,0,0,1,611.0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0
2273,38,1,1,0,0,1,0,1,14,jul,3,0,0,1,766.0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0
2275,44,1,1,0,0,0,0,1,6,jun,4,0,0,0,355.0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0
2277,41,1,3,0,0,0,1,1,6,jun,3,0,0,0,85.0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2278,46,2,1,0,2,1,0,1,19,nov,1,1,1,1,522.0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,1
2279,59,2,3,0,0,1,0,1,5,may,1,0,0,0,273.0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2280,22,0,1,0,0,0,0,1,30,jul,1,2,2,1,283.0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
2281,41,1,1,0,1,0,1,1,31,jul,1,0,0,0,391.0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,0
2282,33,1,3,0,0,1,0,1,6,aug,2,0,0,0,89.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2284,41,0,3,0,0,1,0,1,19,jun,1,0,0,0,75.0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0
2285,38,0,1,0,0,1,0,1,11,aug,4,0,0,0,367.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2286,40,1,1,0,0,1,0,1,9,jun,2,0,0,0,78.0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0
2289,32,0,1,0,0,1,0,1,13,may,1,0,0,1,289.0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1
2291,57,1,3,0,2,0,0,1,20,aug,3,0,0,0,162.0,3,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2292,73,1,3,0,0,0,0,1,17,feb,1,0,0,1,281.0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2293,30,1,3,0,0,1,1,1,9,jul,2,0,0,0,99.0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
2294,44,1,3,0,0,1,0,1,10,jul,1,0,0,0,67.0,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0
2295,29,1,1,0,0,1,1,1,10,jul,1,0,0,1,627.0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0
2296,43,1,2,0,1,1,0,1,14,may,1,2,0,0,109.0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2297,34,1,1,0,0,0,0,1,2,aug,3,4,0,1,868.0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0
2298,55,2,2,0,0,0,0,1,28,jun,1,3,2,1,345.0,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0
2299,41,1,1,0,0,1,1,1,26,may,2,0,0,0,181.0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2303,30,0,3,0,0,0,0,1,5,aug,2,0,0,0,299.0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2304,31,0,3,0,0,0,0,1,4,jun,1,2,1,1,1161.0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0
2305,73,0,1,0,0,0,0,1,4,mar,3,2,0,1,562.0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0
2306,59,1,1,0,0,0,0,1,8,mar,1,2,1,1,301.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2309,32,0,3,0,0,1,1,1,15,may,3,0,0,0,676.0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0
2310,55,2,3,0,1,0,0,1,4,feb,2,3,1,1,305.0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2311,50,2,3,0,0,0,0,1,17,jun,2,0,0,0,88.0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0
2312,34,1,3,0,0,0,0,1,20,apr,1,0,0,1,97.0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2313,27,0,1,0,0,1,1,1,27,may,1,0,0,0,77.0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
2314,35,1,3,0,0,0,0,1,14,aug,2,0,0,0,76.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2315,26,0,1,0,0,0,1,1,16,jul,2,0,0,0,419.0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0
2316,70,1,1,0,1,0,0,1,2,sep,2,0,0,1,140.0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,0
2317,30,0,3,0,1,1,0,1,9,may,1,0,0,0,70.0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2319,51,1,2,0,0,1,0,1,16,jul,2,0,0,0,69.0,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0
2320,58,1,1,0,1,1,1,1,5,may,1,0,0,1,1090.0,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0
2321,26,0,1,0,0,1,0,1,4,may,2,0,0,0,101.0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2322,52,1,3,0,0,0,0,1,14,may,4,5,0,0,165.0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2323,35,0,3,0,0,0,0,1,22,dec,3,2,2,1,410.0,1,1,12,0,0,0,0,0,1,0,0,0,0,0,0
2324,32,1,1,0,0,1,0,1,21,may,3,0,0,0,102.0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
2326,46,1,1,0,1,1,0,0,21,nov,9,0,0,0,192.0,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0
2328,31,0,1,0,0,0,0,1,4,jul,1,0,0,0,257.0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0
2329,28,0,3,0,0,1,0,1,4,feb,1,0,0,0,126.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2330,35,1,3,0,0,0,1,1,5,jun,1,0,0,0,379.0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0
2331,49,1,2,0,0,0,0,1,29,jan,1,0,0,0,679.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2333,31,0,3,0,2,0,0,1,16,sep,1,2,1,1,153.0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0
2334,39,1,1,0,0,1,1,1,6,may,1,0,0,0,209.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2335,42,2,1,0,0,0,0,1,30,jan,1,0,0,1,931.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2336,26,0,3,0,1,0,0,1,2,jun,1,0,0,1,479.0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0
2337,19,0,1,0,0,0,0,0,8,jul,3,0,0,1,444.0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0
2339,33,0,3,0,2,0,0,1,27,aug,3,0,0,1,445.0,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0
2340,64,1,2,0,1,0,0,0,3,feb,2,0,0,1,219.0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2341,42,1,3,0,1,1,0,1,18,nov,2,0,0,0,149.0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0
2343,58,1,1,0,0,0,1,1,19,nov,1,1,0,0,136.0,3,0,11,0,0,1,0,0,0,0,0,0,0,0,0
2344,63,0,3,0,0,0,0,1,21,oct,2,0,0,1,212.0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0
2345,48,1,3,0,0,1,0,1,14,may,1,0,0,0,220.0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0
2346,38,0,3,0,0,1,0,1,5,jun,2,0,0,0,237.0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0
2347,30,0,1,0,0,1,0,1,18,may,1,1,0,0,98.0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
2348,39,1,1,0,0,1,0,1,3,jun,1,0,0,0,143.0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0
2349,58,1,3,0,2,1,0,1,15,jul,4,0,0,1,815.0,3,1,7,0,0,0,0,0,1,0,0,0,0,0,0
2351,38,0,2,0,0,1,0,1,2,jun,1,0,0,0,156.0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0
2352,37,1,1,0,0,1,0,1,13,may,3,3,0,0,323.0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2353,51,1,1,0,0,0,1,1,20,jun,2,0,0,0,288.0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0
2354,46,1,2,0,0,1,1,1,15,may,2,58,2,1,523.0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0
2355,46,1,1,0,0,0,0,1,5,jun,2,1,1,1,174.0,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0
2356,26,0,3,0,0,0,0,1,2,dec,1,0,0,1,346.0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0
2357,53,1,1,0,1,0,1,0,1,jun,1,1,0,0,89.0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0
2358,42,0,2,0,0,1,0,1,14,may,2,0,0,0,174.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2359,35,0,3,0,0,1,0,1,17,apr,1,0,0,1,594.0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0
2360,35,0,1,0,0,1,0,1,29,jan,1,3,0,0,55.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2361,25,0,3,0,0,0,0,1,17,aug,1,2,0,0,43.0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
2362,51,1,1,0,0,1,0,1,14,may,1,0,0,0,411.0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1
2363,52,1,1,0,0,1,0,1,2,jun,12,0,0,0,490.0,3,1,6,0,0,0,0,0,1,0,0,0,0,0,0
2365,39,0,3,0,0,0,0,1,26,aug,7,0,0,0,205.0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0
2366,19,0,1,0,0,0,0,1,16,jul,1,0,0,1,205.0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0
2367,41,1,1,0,0,1,0,1,14,may,4,0,0,0,123.0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2368,30,0,3,0,0,0,0,1,30,apr,1,0,0,0,243.0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
2369,56,1,3,0,0,1,1,1,5,may,1,3,0,0,221.0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0
2370,28,1,1,0,0,1,0,1,29,jan,2,0,0,0,602.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2371,30,0,1,0,1,0,0,1,15,feb,1,2,1,1,337.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2372,39,0,1,0,0,1,0,1,21,nov,1,2,0,0,183.0,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0
2373,24,0,1,0,0,0,0,1,12,may,1,2,1,1,762.0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
2374,40,2,1,0,1,0,0,1,30,apr,1,0,0,1,452.0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0
